"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","11.100000","11.200000",2.862758e-10
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","11.200000","11.300000",1.612739e-10
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","11.300000","11.400000",9.006845e-11
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","11.400000","11.500000",4.986685e-11
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","11.500000","11.600000",2.737039e-11
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","11.600000","11.700000",1.489291e-11
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","11.700000","11.800000",8.033547e-12
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","11.800000","11.900000",4.296053e-12
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","11.900000","12",2.277535e-12
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","12","12.100000",1.196944e-12
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","12.100000","12.200000",6.236188e-13
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","12.200000","12.300000",3.220791e-13
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","12.300000","12.400000",1.649809e-13
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","12.400000","12.500000",8.371169e-14
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","12.500000","12.600000",4.207789e-14
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","12.600000","12.700000",2.109446e-14
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","12.700000","12.800000",1.032518e-14
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","12.800000","12.900000",5.107079e-15
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","12.900000","13",2.55354e-15
"NMC SAN DIEGO -NAV HOSP PENDLETON","1 wk ahead","percent","Bin","13","100",2.220469e-15
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","0","0.100000",0.0001945987
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","0.100000","0.200000",0.000246307
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","0.200000","0.300000",0.0003100006
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","0.300000","0.400000",0.0003879691
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","0.400000","0.500000",0.0004828151
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","0.500000","0.600000",0.0005974662
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","0.600000","0.700000",0.0007351818
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","0.700000","0.800000",0.0008995496
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","0.800000","0.900000",0.001094471
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","0.900000","1",0.001324136
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","1","1.100000",0.001592978
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","1.100000","1.200000",0.001905617
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","1.200000","1.300000",0.002266787
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","1.300000","1.400000",0.002681233
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","1.400000","1.500000",0.003153605
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","1.500000","1.600000",0.003688323
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","1.600000","1.700000",0.00428943
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","1.700000","1.800000",0.004960427
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","1.800000","1.900000",0.005704105
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","1.900000","2",0.006522362
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","2","2.100000",0.007416024
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","2.100000","2.200000",0.008384677
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","2.200000","2.300000",0.009426499
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","2.300000","2.400000",0.01053813
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","2.400000","2.500000",0.01171454
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","2.500000","2.600000",0.012949
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","2.600000","2.700000",0.01423299
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","2.700000","2.800000",0.01555624
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","2.800000","2.900000",0.01690683
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","2.900000","3",0.01827127
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","3","3.100000",0.0196347
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","3.100000","3.200000",0.02098112
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","3.200000","3.300000",0.02229369
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","3.300000","3.400000",0.02355505
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","3.400000","3.500000",0.02474772
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","3.500000","3.600000",0.02585444
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","3.600000","3.700000",0.02685865
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","3.700000","3.800000",0.02774483
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","3.800000","3.900000",0.02849894
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","3.900000","4",0.02910881
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","4","4.100000",0.0295644
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","4.100000","4.200000",0.02985813
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","4.200000","4.300000",0.02998507
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","4.300000","4.400000",0.02994308
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","4.400000","4.500000",0.02973286
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","4.500000","4.600000",0.02935796
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","4.600000","4.700000",0.02882465
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","4.700000","4.800000",0.02814175
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","4.800000","4.900000",0.0273204
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","4.900000","5",0.02637375
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","5","5.100000",0.02531662
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","5.100000","5.200000",0.02416509
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","5.200000","5.300000",0.02293612
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","5.300000","5.400000",0.02164714
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","5.400000","5.500000",0.02031562
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","5.500000","5.600000",0.01895869
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","5.600000","5.700000",0.01759283
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","5.700000","5.800000",0.01623349
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","5.800000","5.900000",0.01489488
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","5.900000","6",0.01358974
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","6","6.100000",0.01232918
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","6.100000","6.200000",0.01112259
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","6.200000","6.300000",0.009977615
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","6.300000","6.400000",0.008900132
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","6.400000","6.500000",0.007894327
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","6.500000","6.600000",0.00696278
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","6.600000","6.700000",0.006106595
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","6.700000","6.800000",0.00532555
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","6.800000","6.900000",0.004618264
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","6.900000","7",0.003982374
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","7","7.100000",0.003414712
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","7.100000","7.200000",0.002911489
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","7.200000","7.300000",0.002468455
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","7.300000","7.400000",0.002081057
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","7.400000","7.500000",0.001744584
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","7.500000","7.600000",0.001454282
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","7.600000","7.700000",0.001205464
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","7.700000","7.800000",0.0009935934
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","7.800000","7.900000",0.000814352
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","7.900000","8",0.0006636889
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","8","8.100000",0.0005378558
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","8.100000","8.200000",0.0004334271
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","8.200000","8.300000",0.0003473083
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","8.300000","8.400000",0.0002767344
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","8.400000","8.500000",0.0002192604
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","8.500000","8.600000",0.0001727452
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","8.600000","8.700000",0.0001353321
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","8.700000","8.800000",0.0001054252
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","8.800000","8.900000",8.166521e-05
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","8.900000","9",6.290405e-05
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","9","9.100000",4.818025e-05
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","9.100000","9.200000",3.669513e-05
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","9.200000","9.300000",2.779052e-05
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","9.300000","9.400000",2.092829e-05
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","9.400000","9.500000",1.567184e-05
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","9.500000","9.600000",1.166957e-05
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","9.600000","9.700000",8.640499e-06
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","9.700000","9.800000",6.361677e-06
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","9.800000","9.900000",4.657505e-06
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","9.900000","10",3.390658e-06
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","10","10.100000",2.454503e-06
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","10.100000","10.200000",1.766819e-06
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","10.200000","10.300000",1.264647e-06
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","10.300000","10.400000",9.001103e-07
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","10.400000","10.500000",6.370462e-07
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","10.500000","10.600000",4.483272e-07
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","10.600000","10.700000",3.137387e-07
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","10.700000","10.800000",2.183182e-07
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","10.800000","10.900000",1.51064e-07
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","10.900000","11",1.039395e-07
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","11","11.100000",7.111305e-08
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","11.100000","11.200000",4.838011e-08
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","11.200000","11.300000",3.272905e-08
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","11.300000","11.400000",2.201652e-08
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","11.400000","11.500000",1.472696e-08
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","11.500000","11.600000",9.795492e-09
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","11.600000","11.700000",6.478707e-09
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","11.700000","11.800000",4.260881e-09
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","11.800000","11.900000",2.786502e-09
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","11.900000","12",1.812042e-09
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","12","12.100000",1.171726e-09
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","12.100000","12.200000",7.53412e-10
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","12.200000","12.300000",4.817127e-10
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","12.300000","12.400000",3.062615e-10
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","12.400000","12.500000",1.93618e-10
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","12.500000","12.600000",1.217161e-10
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","12.600000","12.700000",7.608509e-11
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","12.700000","12.800000",4.729325e-11
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","12.800000","12.900000",2.923134e-11
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","12.900000","13",1.796581e-11
"NMC SAN DIEGO -NAV HOSP PENDLETON","2 wk ahead","percent","Bin","13","100",2.763356e-11
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","0","0.100000",0.0004896864
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","0.100000","0.200000",0.0005895574
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","0.200000","0.300000",0.0007066692
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","0.300000","0.400000",0.000843312
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","0.400000","0.500000",0.001001942
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","0.500000","0.600000",0.001185164
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","0.600000","0.700000",0.001395715
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","0.700000","0.800000",0.001636429
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","0.800000","0.900000",0.001910202
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","0.900000","1",0.002219953
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","1","1.100000",0.002568562
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","1.100000","1.200000",0.00295882
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","1.200000","1.300000",0.003393353
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","1.300000","1.400000",0.003874552
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","1.400000","1.500000",0.004404494
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","1.500000","1.600000",0.004984856
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","1.600000","1.700000",0.00561683
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","1.700000","1.800000",0.006301035
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","1.800000","1.900000",0.007037438
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","1.900000","2",0.00782527
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","2","2.100000",0.008662956
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","2.100000","2.200000",0.009548055
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","2.200000","2.300000",0.01047721
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","2.300000","2.400000",0.01144613
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","2.400000","2.500000",0.01244955
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","2.500000","2.600000",0.01348126
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","2.600000","2.700000",0.01453415
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","2.700000","2.800000",0.01560022
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","2.800000","2.900000",0.0166707
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","2.900000","3",0.01773613
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","3","3.100000",0.01878651
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","3.100000","3.200000",0.01981141
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","3.200000","3.300000",0.02080015
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","3.300000","3.400000",0.02174202
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","3.400000","3.500000",0.02262639
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","3.500000","3.600000",0.02344297
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","3.600000","3.700000",0.02418199
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","3.700000","3.800000",0.02483439
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","3.800000","3.900000",0.025392
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","3.900000","4",0.02584774
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","4","4.100000",0.0261957
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","4.100000","4.200000",0.02643137
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","4.200000","4.300000",0.02655164
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","4.300000","4.400000",0.02655492
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","4.400000","4.500000",0.02644118
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","4.500000","4.600000",0.0262119
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","4.600000","4.700000",0.02587012
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","4.700000","4.800000",0.02542028
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","4.800000","4.900000",0.02486819
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","4.900000","5",0.02422089
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","5","5.100000",0.02348649
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","5.100000","5.200000",0.022674
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","5.200000","5.300000",0.02179316
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","5.300000","5.400000",0.02085424
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","5.400000","5.500000",0.01986783
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","5.500000","5.600000",0.01884467
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","5.600000","5.700000",0.01779544
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","5.700000","5.800000",0.01673058
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","5.800000","5.900000",0.01566013
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","5.900000","6",0.01459358
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","6","6.100000",0.01353973
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","6.100000","6.200000",0.01250664
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","6.200000","6.300000",0.01150146
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","6.300000","6.400000",0.01053046
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","6.400000","6.500000",0.009598957
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","6.500000","6.600000",0.008711293
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","6.600000","6.700000",0.007870879
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","6.700000","6.800000",0.007080206
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","6.800000","6.900000",0.006340896
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","6.900000","7",0.00565376
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","7","7.100000",0.005018872
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","7.100000","7.200000",0.004435647
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","7.200000","7.300000",0.003902922
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","7.300000","7.400000",0.003419044
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","7.400000","7.500000",0.002981959
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","7.500000","7.600000",0.00258929
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","7.600000","7.700000",0.00223842
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","7.700000","7.800000",0.00192657
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","7.800000","7.900000",0.001650858
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","7.900000","8",0.001408371
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","8","8.100000",0.001196206
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","8.100000","8.200000",0.001011527
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","8.200000","8.300000",0.0008515901
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","8.300000","8.400000",0.0007137825
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","8.400000","8.500000",0.0005956391
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","8.500000","8.600000",0.0004948603
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","8.600000","8.700000",0.000409321
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","8.700000","8.800000",0.0003370757
"NMC SAN DIEGO -NAV HOSP PENDLETON","3 wk ahead","percent","Bin","8.800000","8.900000",0.0002763586
