location,target,type,unit,bin_start_incl,bin_end_notincl,value
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,3.800000,3.900000,0.0526738802853471
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,3.900000,4,0.0651798947750746
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,4,4.100000,0.05164725710433273
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,4.100000,4.200000,0.0576076460809513
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,4.200000,4.300000,0.0505549936191759
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,4.300000,4.400000,0.03785137786169822
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,4.400000,4.500000,0.03398607377923395
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,4.500000,4.600000,0.026452101388075154
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,4.600000,4.700000,0.028404049058763127
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,4.700000,4.800000,0.017705169443992853
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,4.800000,4.900000,0.014872153876973743
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,4.900000,5,0.010109640365190683
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,5,5.100000,0.008535026984604496
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,5.100000,5.200000,0.0073316692100565215
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,5.200000,5.300000,0.005430231673294565
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,5.300000,5.400000,0.003941381733517212
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,5.400000,5.500000,0.0030576313462287235
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,5.500000,5.600000,0.0011067840716142436
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,5.600000,5.700000,0.0019407992686429338
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,5.700000,5.800000,0.0007944195026890335
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,5.800000,5.900000,0.000671766726313941
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,5.900000,6,0.0005772576740309825
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,6,6.100000,0.0005079112691811422
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,6.100000,6.200000,0.000459762493227215
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,6.200000,6.300000,0.0004284062734420895
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,6.300000,6.400000,0.000408369827884812
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,6.400000,6.500000,0.00040131077543467485
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,6.500000,6.600000,0.00040131074338706484
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,6.600000,6.700000,0.0004013107343040599
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,6.700000,6.800000,0.00040131073183235485
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,6.800000,6.900000,0.00040131073118650483
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,6.900000,7,0.00040131073102446984
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,7,7.100000,0.00040131073098541986
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,7.100000,7.200000,0.00040131073097637485
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,7.200000,7.300000,0.00040131073097437233
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,7.300000,7.400000,0.00040131073097396234
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,7.400000,7.500000,0.00040131073097386736
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,7.500000,7.600000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,7.600000,7.700000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,7.700000,7.800000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,7.800000,7.900000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,7.900000,8,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,8,8.100000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,8.100000,8.200000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,8.200000,8.300000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,8.300000,8.400000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,8.400000,8.500000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,8.500000,8.600000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,8.600000,8.700000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,8.700000,8.800000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,8.800000,8.900000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,8.900000,9,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,9,9.100000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,9.100000,9.200000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,9.200000,9.300000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,9.300000,9.400000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,9.400000,9.500000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,9.500000,9.600000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,9.600000,9.700000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,9.700000,9.800000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,9.800000,9.900000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,9.900000,10,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,10,10.100000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,10.100000,10.200000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,10.200000,10.300000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,10.300000,10.400000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,10.400000,10.500000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,10.500000,10.600000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,10.600000,10.700000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,10.700000,10.800000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,10.800000,10.900000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,10.900000,11,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,11,11.100000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,11.100000,11.200000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,11.200000,11.300000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,11.300000,11.400000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,11.400000,11.500000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,11.500000,11.600000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,11.600000,11.700000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,11.700000,11.800000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,11.800000,11.900000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,11.900000,12,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,12,12.100000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,12.100000,12.200000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,12.200000,12.300000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,12.300000,12.400000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,12.400000,12.500000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,12.500000,12.600000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,12.600000,12.700000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,12.700000,12.800000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,12.800000,12.900000,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,12.900000,13,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,2 wk ahead,Bin,percent,13,100,0.0004013107309738424
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Point,percent,NaN,NaN,4.2
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,0,0.100000,0.00040150774748731234
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,0.100000,0.200000,0.0004015077481329774
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,0.200000,0.300000,0.0004015077506040449
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,0.300000,0.400000,0.0004015077596847349
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,0.400000,0.500000,0.0004015077917244649
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,0.500000,0.600000,0.0004015079002593399
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,0.600000,0.700000,0.0004015082532254124
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,0.700000,0.800000,0.00040150935514440985
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,0.800000,0.900000,0.0004015126572124324
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,0.900000,1,0.0004015221546156974
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,1,1.100000,0.0004015483705216874
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,1.100000,1.200000,0.00040867675600210203
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,1.200000,1.300000,0.00042888933732426195
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,1.300000,1.400000,0.00046067478197837756
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,1.400000,1.500000,0.0005098267169671373
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,1.500000,1.600000,0.0005814211710131576
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,1.600000,1.700000,0.0006737005220904784
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,1.700000,1.800000,0.000793317692060726
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,1.800000,1.900000,0.0009479834326229485
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,1.900000,2,0.0011412554272856859
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,2,2.100000,0.0013817872867115935
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,2.100000,2.200000,0.0016851618683778884
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,2.200000,2.300000,0.0020755759761661033
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,2.300000,2.400000,0.0025867099573397534
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,2.400000,2.500000,0.0032679217585395034
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,2.500000,2.600000,0.004521034537627318
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,2.600000,2.700000,0.005836621123159427
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,2.700000,2.800000,0.0076910802612946
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,2.800000,2.900000,0.01025769404245268
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,2.900000,3,0.013949372438218872
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,3,3.100000,0.016221726325165352
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,3.100000,3.200000,0.02185002514501338
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,3.200000,3.300000,0.0247464168259676
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,3.300000,3.400000,0.027277636549952248
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,3.400000,3.500000,0.028877047252592353
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,3.500000,3.600000,0.033291342223911675
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,3.600000,3.700000,0.037106144578299
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,3.700000,3.800000,0.033472933820795525
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,3.800000,3.900000,0.03818752602096988
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,3.900000,4,0.04235459637522755
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,4,4.100000,0.04878087868062913
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,4.100000,4.200000,0.058494567942235606
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,4.200000,4.300000,0.05810412952802135
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,4.300000,4.400000,0.055751931171862376
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,4.400000,4.500000,0.039687923966588275
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,4.500000,4.600000,0.036550789056577854
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,4.600000,4.700000,0.03742567986089645
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,4.700000,4.800000,0.034346243247368624
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,4.800000,4.900000,0.04283544899708969
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,4.900000,5,0.029113984370867006
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,5,5.100000,0.028650200698591494
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,5.100000,5.200000,0.02415471267291621
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,5.200000,5.300000,0.024592965575168588
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,5.300000,5.400000,0.01944328810821504
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,5.400000,5.500000,0.017122434488385317
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,5.500000,5.600000,0.012483251334820259
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,5.600000,5.700000,0.010405899681151928
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,5.700000,5.800000,0.007448572306932473
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,5.800000,5.900000,0.006573130606176083
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,5.900000,6,0.003976785465700455
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,6,6.100000,0.002989819541894815
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,6.100000,6.200000,0.0021638128474382634
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,6.200000,6.300000,0.0017177846866446374
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,6.300000,6.400000,0.0012553628846729585
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,6.400000,6.500000,0.0010164177748649785
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,6.500000,6.600000,0.000877981477620641
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,6.600000,6.700000,0.0007178748661125784
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,6.700000,6.800000,0.000643914057716661
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,6.800000,6.900000,0.0005628452559817752
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,6.900000,7,0.000513544433916045
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,7,7.100000,0.00045995790215406997
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,7.100000,7.200000,0.00044110278388673706
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,7.200000,7.300000,0.00040856669121471694
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,7.300000,7.400000,0.0004015077472862849
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,7.400000,7.500000,0.0004015077472772398
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,7.500000,7.600000,0.0004015077472752399
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,7.600000,7.700000,0.00040150774727482985
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,7.700000,7.800000,0.0004015077472747324
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,7.800000,7.900000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,7.900000,8,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,8,8.100000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,8.100000,8.200000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,8.200000,8.300000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,8.300000,8.400000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,8.400000,8.500000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,8.500000,8.600000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,8.600000,8.700000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,8.700000,8.800000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,8.800000,8.900000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,8.900000,9,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,9,9.100000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,9.100000,9.200000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,9.200000,9.300000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,9.300000,9.400000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,9.400000,9.500000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,9.500000,9.600000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,9.600000,9.700000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,9.700000,9.800000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,9.800000,9.900000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,9.900000,10,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,10,10.100000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,10.100000,10.200000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,10.200000,10.300000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,10.300000,10.400000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,10.400000,10.500000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,10.500000,10.600000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,10.600000,10.700000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,10.700000,10.800000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,10.800000,10.900000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,10.900000,11,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,11,11.100000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,11.100000,11.200000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,11.200000,11.300000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,11.300000,11.400000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,11.400000,11.500000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,11.500000,11.600000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,11.600000,11.700000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,11.700000,11.800000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,11.800000,11.900000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,11.900000,12,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,12,12.100000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,12.100000,12.200000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,12.200000,12.300000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,12.300000,12.400000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,12.400000,12.500000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,12.500000,12.600000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,12.600000,12.700000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,12.700000,12.800000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,12.800000,12.900000,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,12.900000,13,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,3 wk ahead,Bin,percent,13,100,0.00040150774727470734
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Point,percent,NaN,NaN,4.5
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,0,0.100000,0.0004027892544945906
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,0.100000,0.200000,0.00040278925485078313
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,0.200000,0.300000,0.0004027892561083006
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,0.300000,0.400000,0.0004027892603948106
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,0.400000,0.500000,0.0004027892745018606
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,0.500000,0.600000,0.0004027893193240381
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,0.600000,0.700000,0.00040278945680829813
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,0.700000,0.800000,0.0004027898639011406
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,0.800000,0.900000,0.00040279102746276313
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,0.900000,1,0.0004027942375231756
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,1,1.100000,0.0004028027849332381
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,1.100000,1.200000,0.0004028247493550831
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,1.200000,1.300000,0.0004028792161216006
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,1.300000,1.400000,0.00040300954132326813
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,1.400000,1.500000,0.0004033104007969531
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,1.500000,1.600000,0.0004039804168244631
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,1.600000,1.700000,0.0004054196591817081
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,1.700000,1.800000,0.0004084012155872131
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,1.800000,1.900000,0.0004143569623530056
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,1.900000,2,0.00042582597527759063
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,2,2.100000,0.00045417177432853273
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,2.100000,2.200000,0.0005122771939596753
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,2.200000,2.300000,0.0006092135368962133
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,2.300000,2.400000,0.0007661422006211155
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,2.400000,2.500000,0.0010091502780041083
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,2.500000,2.600000,0.0013632863141796194
BROOKE AMC-FT SAM HOUSTON,4 wk ahead,Bin,percent,2.600000,2.700000,0.0018666421309319991
