"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","1.200000","1.300000",0.0086
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","1.300000","1.400000",0.0099
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","1.400000","1.500000",0.0099
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","1.500000","1.600000",0.0132
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","1.600000","1.700000",0.0142
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","1.700000","1.800000",0.0163
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","1.800000","1.900000",0.0167
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","1.900000","2",0.0171
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","2","2.100000",0.0211
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","2.100000","2.200000",0.0191
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","2.200000","2.300000",0.0217
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","2.300000","2.400000",0.0239
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","2.400000","2.500000",0.0264
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","2.500000","2.600000",0.0258
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","2.600000","2.700000",0.0283
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","2.700000","2.800000",0.031
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","2.800000","2.900000",0.0316
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","2.900000","3",0.0299
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","3","3.100000",0.0309
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","3.100000","3.200000",0.0305
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","3.200000","3.300000",0.03
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","3.300000","3.400000",0.0311
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","3.400000","3.500000",0.0306
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","3.500000","3.600000",0.0299
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","3.600000","3.700000",0.0312
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","3.700000","3.800000",0.0282
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","3.800000","3.900000",0.0298
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","3.900000","4",0.0244
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","4","4.100000",0.0252
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","4.100000","4.200000",0.0233
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","4.200000","4.300000",0.0245
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","4.300000","4.400000",0.0236
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","4.400000","4.500000",0.0195
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","4.500000","4.600000",0.0178
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","4.600000","4.700000",0.0178
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","4.700000","4.800000",0.0161
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","4.800000","4.900000",0.0175
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","4.900000","5",0.0138
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","5","5.100000",0.0116
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","5.100000","5.200000",0.0112
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","5.200000","5.300000",0.0103
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","5.300000","5.400000",0.0087
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","5.400000","5.500000",0.0083
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","5.500000","5.600000",0.0062
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","5.600000","5.700000",0.0056
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","5.700000","5.800000",0.0056
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","5.800000","5.900000",0.0044
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","5.900000","6",0.004
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","6","6.100000",0.0022
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","6.100000","6.200000",0.0021
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","6.200000","6.300000",0.0015
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","6.300000","6.400000",0.0024
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","6.400000","6.500000",0.0018
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","6.500000","6.600000",0.0019
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","6.600000","6.700000",8e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","6.700000","6.800000",0.0011
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","6.800000","6.900000",6e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","6.900000","7",6e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","7","7.100000",4e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","7.100000","7.200000",8e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","7.200000","7.300000",3e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","7.300000","7.400000",3e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","7.400000","7.500000",1e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","7.500000","7.600000",2e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","7.600000","7.700000",1e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","7.700000","7.800000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","7.800000","7.900000",2e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","7.900000","8",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","8","8.100000",1e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","8.100000","8.200000",1e-04
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","8.200000","8.300000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","8.300000","8.400000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","8.400000","8.500000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","8.500000","8.600000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","8.600000","8.700000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","8.700000","8.800000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","8.800000","8.900000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","8.900000","9",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","9","9.100000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","9.100000","9.200000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","9.200000","9.300000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","9.300000","9.400000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","9.400000","9.500000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","9.500000","9.600000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","9.600000","9.700000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","9.700000","9.800000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","9.800000","9.900000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","9.900000","10",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","10","10.100000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","10.100000","10.200000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","10.200000","10.300000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","10.300000","10.400000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","10.400000","10.500000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","10.500000","10.600000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","10.600000","10.700000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","10.700000","10.800000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","10.800000","10.900000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","10.900000","11",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","11","11.100000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","11.100000","11.200000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","11.200000","11.300000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","11.300000","11.400000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","11.400000","11.500000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","11.500000","11.600000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","11.600000","11.700000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","11.700000","11.800000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","11.800000","11.900000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","11.900000","12",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","12","12.100000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","12.100000","12.200000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","12.200000","12.300000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","12.300000","12.400000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","12.400000","12.500000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","12.500000","12.600000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","12.600000","12.700000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","12.700000","12.800000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","12.800000","12.900000",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","12.900000","13",0
"341st MED GRP-MALMSTROM","3 wk ahead","percent","Bin","13","100",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","0","0.100000",0.001
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","0.100000","0.200000",0.001
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","0.200000","0.300000",0.0017
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","0.300000","0.400000",0.0023
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","0.400000","0.500000",0.0028
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","0.500000","0.600000",0.0037
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","0.600000","0.700000",0.0031
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","0.700000","0.800000",0.004
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","0.800000","0.900000",0.0057
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","0.900000","1",0.0061
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","1","1.100000",0.006
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","1.100000","1.200000",0.0069
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","1.200000","1.300000",0.0082
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","1.300000","1.400000",0.0099
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","1.400000","1.500000",0.0117
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","1.500000","1.600000",0.0105
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","1.600000","1.700000",0.0134
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","1.700000","1.800000",0.0145
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","1.800000","1.900000",0.0136
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","1.900000","2",0.0179
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","2","2.100000",0.0183
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","2.100000","2.200000",0.0207
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","2.200000","2.300000",0.0226
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","2.300000","2.400000",0.0227
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","2.400000","2.500000",0.024
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","2.500000","2.600000",0.0217
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","2.600000","2.700000",0.0238
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","2.700000","2.800000",0.0259
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","2.800000","2.900000",0.0294
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","2.900000","3",0.0311
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","3","3.100000",0.0293
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","3.100000","3.200000",0.031
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","3.200000","3.300000",0.0317
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","3.300000","3.400000",0.0305
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","3.400000","3.500000",0.0309
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","3.500000","3.600000",0.0324
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","3.600000","3.700000",0.0275
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","3.700000","3.800000",0.0303
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","3.800000","3.900000",0.032
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","3.900000","4",0.03
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","4","4.100000",0.0251
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","4.100000","4.200000",0.0269
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","4.200000","4.300000",0.0243
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","4.300000","4.400000",0.0221
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","4.400000","4.500000",0.0225
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","4.500000","4.600000",0.0178
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","4.600000","4.700000",0.0172
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","4.700000","4.800000",0.0161
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","4.800000","4.900000",0.0141
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","4.900000","5",0.013
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","5","5.100000",0.0131
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","5.100000","5.200000",0.0136
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","5.200000","5.300000",0.0125
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","5.300000","5.400000",0.0101
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","5.400000","5.500000",0.0092
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","5.500000","5.600000",0.0081
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","5.600000","5.700000",0.0062
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","5.700000","5.800000",0.0057
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","5.800000","5.900000",0.0044
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","5.900000","6",0.005
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","6","6.100000",0.0039
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","6.100000","6.200000",0.0036
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","6.200000","6.300000",0.002
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","6.300000","6.400000",0.002
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","6.400000","6.500000",0.0023
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","6.500000","6.600000",0.0014
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","6.600000","6.700000",0.0014
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","6.700000","6.800000",0.002
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","6.800000","6.900000",8e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","6.900000","7",8e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","7","7.100000",4e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","7.100000","7.200000",5e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","7.200000","7.300000",3e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","7.300000","7.400000",8e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","7.400000","7.500000",1e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","7.500000","7.600000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","7.600000","7.700000",2e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","7.700000","7.800000",1e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","7.800000","7.900000",2e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","7.900000","8",1e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","8","8.100000",1e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","8.100000","8.200000",2e-04
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","8.200000","8.300000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","8.300000","8.400000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","8.400000","8.500000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","8.500000","8.600000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","8.600000","8.700000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","8.700000","8.800000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","8.800000","8.900000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","8.900000","9",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","9","9.100000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","9.100000","9.200000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","9.200000","9.300000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","9.300000","9.400000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","9.400000","9.500000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","9.500000","9.600000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","9.600000","9.700000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","9.700000","9.800000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","9.800000","9.900000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","9.900000","10",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","10","10.100000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","10.100000","10.200000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","10.200000","10.300000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","10.300000","10.400000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","10.400000","10.500000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","10.500000","10.600000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","10.600000","10.700000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","10.700000","10.800000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","10.800000","10.900000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","10.900000","11",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","11","11.100000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","11.100000","11.200000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","11.200000","11.300000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","11.300000","11.400000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","11.400000","11.500000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","11.500000","11.600000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","11.600000","11.700000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","11.700000","11.800000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","11.800000","11.900000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","11.900000","12",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","12","12.100000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","12.100000","12.200000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","12.200000","12.300000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","12.300000","12.400000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","12.400000","12.500000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","12.500000","12.600000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","12.600000","12.700000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","12.700000","12.800000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","12.800000","12.900000",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","12.900000","13",0
"341st MED GRP-MALMSTROM","4 wk ahead","percent","Bin","13","100",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","40","41",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","41","42",0.5369
"MARTIN ACH-FT BENNING","Season onset","week","Bin","42","43",0.02295
"MARTIN ACH-FT BENNING","Season onset","week","Bin","43","44",0.00635
"MARTIN ACH-FT BENNING","Season onset","week","Bin","44","45",0.05115
"MARTIN ACH-FT BENNING","Season onset","week","Bin","45","46",0.08955
"MARTIN ACH-FT BENNING","Season onset","week","Bin","46","47",0.141
"MARTIN ACH-FT BENNING","Season onset","week","Bin","47","48",0.01975
"MARTIN ACH-FT BENNING","Season onset","week","Bin","48","49",0.0902
"MARTIN ACH-FT BENNING","Season onset","week","Bin","49","50",5e-05
"MARTIN ACH-FT BENNING","Season onset","week","Bin","50","51",0.02285
"MARTIN ACH-FT BENNING","Season onset","week","Bin","51","52",0.0171
"MARTIN ACH-FT BENNING","Season onset","week","Bin","52","53",0.00215
"MARTIN ACH-FT BENNING","Season onset","week","Bin","1","2",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","2","3",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","3","4",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","4","5",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","5","6",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","6","7",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","7","8",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","8","9",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","9","10",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","10","11",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","11","12",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","12","13",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","13","14",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","14","15",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","15","16",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","16","17",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","17","18",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","18","19",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","19","20",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","20","21",0
"MARTIN ACH-FT BENNING","Season onset","week","Bin","none","none",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","40","41",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","41","42",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","42","43",0.000575192983319404
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","43","44",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","44","45",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","45","46",5.22999984833e-05
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","46","47",0.00271909592114622
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","47","48",0.000209160993934331
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","48","49",0.369483361284982
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","49","50",0.000627483981802965
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","50","51",0.00109809696815519
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","51","52",0.00543819284229241
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","52","53",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","1","2",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","2","3",0.118594432560761
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","3","4",5.22999984833e-05
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","4","5",0.000784354977253706
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","5","6",0.000156870995450741
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","6","7",0.500052275498484
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","7","8",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","8","9",0.000104580996967151
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","9","10",5.22999984833e-05
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","10","11",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","11","12",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","12","13",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","13","14",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","14","15",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","15","16",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","16","17",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","17","18",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","18","19",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","19","20",0
"MARTIN ACH-FT BENNING","Season peak week","week","Bin","20","21",0
"MARTIN ACH-FT BENNING","Season peak percentage","percent","Bin","0","0.100000",0
"MARTIN ACH-FT BENNING","Season peak percentage","percent","Bin","0.100000","0.200000",0
"MARTIN ACH-FT BENNING","Season peak percentage","percent","Bin","0.200000","0.300000",0
"MARTIN ACH-FT BENNING","Season peak percentage","percent","Bin","0.300000","0.400000",0
"MARTIN ACH-FT BENNING","Season peak percentage","percent","Bin","0.400000","0.500000",0
