"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"NH JACKSONVILLE","1 wk ahead","Bin","percent","11.1","11.2",8.25363803033718e-06
"NH JACKSONVILLE","1 wk ahead","Bin","percent","6.9","7",7.44155514198994e-05
"NH JACKSONVILLE","1 wk ahead","Bin","percent","4","4.1",0.00420931115655683
"NH JACKSONVILLE","1 wk ahead","Bin","percent","2.8","2.9",0.0832168520455572
"NH JACKSONVILLE","1 wk ahead","Bin","percent","10.3","10.4",1.12849958661656e-05
"NH JACKSONVILLE","1 wk ahead","Bin","percent","5.7","5.8",0.000224682560348904
"NH JACKSONVILLE","1 wk ahead","Bin","percent","3.1","3.2",0.155799729337611
"NH JACKSONVILLE","1 wk ahead","Bin","percent","3.2","3.3",0.111687695856834
"NH JACKSONVILLE","1 wk ahead","Bin","percent","3.6","3.7",0.0167226982186521
"NH JACKSONVILLE","1 wk ahead","Bin","percent","10.4","10.5",1.08324190452057e-05
"NH JACKSONVILLE","1 wk ahead","Bin","percent","6","6.1",0.000163755006494515
"NH JACKSONVILLE","1 wk ahead","Bin","percent","6.3","6.4",0.000122975632324346
"NH JACKSONVILLE","1 wk ahead","Bin","percent","10.9","11",8.89828565938707e-06
"NH JACKSONVILLE","1 wk ahead","Bin","percent","3.7","3.8",0.0112403072635335
"NH JACKSONVILLE","1 wk ahead","Bin","percent","3.8","3.9",0.00784914725741928
"NH JACKSONVILLE","1 wk ahead","Bin","percent","11","11.1",8.56788590333052e-06
"NH JACKSONVILLE","1 wk ahead","Bin","percent","5.8","5.9",0.000201450149414665
"NH JACKSONVILLE","1 wk ahead","Bin","percent","7.1","7.2",6.40220872238813e-05
"NH JACKSONVILLE","1 wk ahead","Bin","percent","7","7.1",6.89587618044263e-05
"NH JACKSONVILLE","1 wk ahead","Bin","percent","1.7","1.8",0.00171597034742591
"NH JACKSONVILLE","1 wk ahead","Bin","percent","7.7","7.8",4.24496460827726e-05
"NH JACKSONVILLE","1 wk ahead","Bin","percent","6.4","6.5",0.000112420779066476
"NH JACKSONVILLE","1 wk ahead","Bin","percent","10.6","10.7",9.99732778198084e-06
"NH JACKSONVILLE","1 wk ahead","Bin","percent","7.6","7.7",4.52873864935402e-05
"NH JACKSONVILLE","1 wk ahead","Bin","percent","10.7","10.8",9.61182724827022e-06
"NH JACKSONVILLE","1 wk ahead","Bin","percent","3.9","4",0.00566640335533947
"NH JACKSONVILLE","1 wk ahead","Bin","percent","3.5","3.6",0.0259461718828854
"NH JACKSONVILLE","1 wk ahead","Bin","percent","9.5","9.6",1.60015585926453e-05
"NH JACKSONVILLE","1 wk ahead","Bin","percent","7.2","7.3",5.95450763390163e-05
"NH JACKSONVILLE","1 wk ahead","Bin","percent","2.9","3",0.129146732344571
"NH JACKSONVILLE","1 wk ahead","Bin","percent","10.8","10.9",9.24588813306793e-06
"NH JACKSONVILLE","1 wk ahead","Bin","percent","6.1","6.2",0.000148393511693959
"NH JACKSONVILLE","1 wk ahead","Bin","percent","5.9","6",0.000181306128078731
"NH JACKSONVILLE","1 wk ahead","Bin","percent","6.8","6.9",8.04626887408289e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","13","100",0.00056909719148327
"NH JACKSONVILLE","2 wk ahead","Bin","percent","12.9","13",1.24137609765941e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","8.9","9",6.59544045598808e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","0.7","0.8",0.000418648621375048
"NH JACKSONVILLE","2 wk ahead","Bin","percent","4.5","4.6",0.00899542051440463
"NH JACKSONVILLE","2 wk ahead","Bin","percent","0.6","0.7",0.000378527341414501
"NH JACKSONVILLE","2 wk ahead","Bin","percent","9.1","9.2",5.91100048583287e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","8.8","8.9",6.97747724937592e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","0.8","0.9",0.000464605290895803
"NH JACKSONVILLE","2 wk ahead","Bin","percent","9","9.1",6.24074805793388e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","4.7","4.8",0.00552640456254016
"NH JACKSONVILLE","2 wk ahead","Bin","percent","8.7","8.8",7.38953985643372e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","4.4","4.5",0.0117713412292918
"NH JACKSONVILLE","2 wk ahead","Bin","percent","4.6","4.7",0.00699437023719456
"NH JACKSONVILLE","2 wk ahead","Bin","percent","12.7","12.8",1.32446025530765e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","9.2","9.3",5.60404610504819e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","3.1","3.2",0.0383463876390744
"NH JACKSONVILLE","2 wk ahead","Bin","percent","8.3","8.4",9.40393118536045e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","8.4","8.5",8.83779581797126e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","12.8","12.9",1.28202172660641e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","12.6","12.7",1.36879157889672e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","9.3","9.4",5.31795187956999e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","5","5.1",0.00296045815488751
"NH JACKSONVILLE","2 wk ahead","Bin","percent","7.4","7.5",0.000175648234085277
"NH JACKSONVILLE","2 wk ahead","Bin","percent","8.6","8.7",7.83463085411728e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","11.3","11.4",2.17789373228122e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","2.8","2.9",0.0148165408563193
"NH JACKSONVILLE","2 wk ahead","Bin","percent","0.4","0.5",0.000312377333993375
"NH JACKSONVILLE","2 wk ahead","Bin","percent","8.5","8.6",8.31611966655559e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","7.3","7.4",0.000189910980028985
"NH JACKSONVILLE","2 wk ahead","Bin","percent","3.2","3.3",0.053344046523269
"NH JACKSONVILLE","2 wk ahead","Bin","percent","2.9","3",0.0200394858501633
"NH JACKSONVILLE","2 wk ahead","Bin","percent","0.9","1",0.000517489576503725
"NH JACKSONVILLE","2 wk ahead","Bin","percent","12.3","12.4",1.51424579454454e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","12.5","12.6",1.41512234241604e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","3.3","3.4",0.0725645505955243
"NH JACKSONVILLE","2 wk ahead","Bin","percent","0.2","0.3",0.000260728228517881
"NH JACKSONVILLE","2 wk ahead","Bin","percent","0.3","0.4",0.000285005920939497
"NH JACKSONVILLE","2 wk ahead","Bin","percent","4","4.1",0.0409026114185411
"NH JACKSONVILLE","2 wk ahead","Bin","percent","8.2","8.3",0.000100193529940179
"NH JACKSONVILLE","2 wk ahead","Bin","percent","6.9","7",0.000265214576722917
"NH JACKSONVILLE","2 wk ahead","Bin","percent","3","3.1",0.02756098578952
"NH JACKSONVILLE","2 wk ahead","Bin","percent","11.4","11.5",2.09588127320437e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","0.5","0.6",0.000343348470040219
"NH JACKSONVILLE","2 wk ahead","Bin","percent","4.8","4.9",0.00443094000067692
"NH JACKSONVILLE","2 wk ahead","Bin","percent","4.9","5",0.00360012243786581
"NH JACKSONVILLE","2 wk ahead","Bin","percent","9.4","9.5",5.05097793074742e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","12.4","12.5",1.46356647843168e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","4.3","4.4",0.0156876636725237
"NH JACKSONVILLE","2 wk ahead","Bin","percent","11","11.1",2.45110188476575e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","11.2","11.3",2.26423772037082e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","2.7","2.8",0.0111575236629035
"NH JACKSONVILLE","2 wk ahead","Bin","percent","10.9","11",2.55227390367e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","3.9","4",0.0567744948377542
"NH JACKSONVILLE","2 wk ahead","Bin","percent","7","7.1",0.000243119238757125
"NH JACKSONVILLE","2 wk ahead","Bin","percent","1.3","1.4",0.000830633206905746
"NH JACKSONVILLE","2 wk ahead","Bin","percent","11.6","11.7",1.94379842319694e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","11.7","11.8",1.87324922809819e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","7.5","7.6",0.00016277444004358
"NH JACKSONVILLE","2 wk ahead","Bin","percent","7.6","7.7",0.000151125040629818
"NH JACKSONVILLE","2 wk ahead","Bin","percent","8","8.1",0.000114206722368409
"NH JACKSONVILLE","2 wk ahead","Bin","percent","4.2","4.3",0.0212910019138067
"NH JACKSONVILLE","2 wk ahead","Bin","percent","0.1","0.2",0.000239120924142861
"NH JACKSONVILLE","2 wk ahead","Bin","percent","4.1","4.2",0.0293643407980618
"NH JACKSONVILLE","2 wk ahead","Bin","percent","8.1","8.2",0.000106895296822148
"NH JACKSONVILLE","2 wk ahead","Bin","percent","3.8","3.9",0.0766130554443147
"NH JACKSONVILLE","2 wk ahead","Bin","percent","1.2","1.3",0.000732864038629187
"NH JACKSONVILLE","2 wk ahead","Bin","percent","5.3","5.4",0.00175027964023273
"NH JACKSONVILLE","2 wk ahead","Bin","percent","9.5","9.6",4.80155542018712e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","11.5","11.6",2.01793230206233e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","7.2","7.3",0.000205754394010455
"NH JACKSONVILLE","2 wk ahead","Bin","percent","5.5","5.6",0.00128613977557433
"NH JACKSONVILLE","2 wk ahead","Bin","percent","11.8","11.9",1.80607079510253e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","7.7","7.8",0.000140558265435317
"NH JACKSONVILLE","2 wk ahead","Bin","percent","12.2","12.3",1.5672906152225e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","11.1","11.2",2.35520275920358e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","2.6","2.7",0.00855583407189763
"NH JACKSONVILLE","2 wk ahead","Bin","percent","10.8","10.9",2.65908590015584e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","1.1","1.2",0.00064974325563078
"NH JACKSONVILLE","2 wk ahead","Bin","percent","6.8","6.9",0.000290056689360573
"NH JACKSONVILLE","2 wk ahead","Bin","percent","6.3","6.4",0.000474279674079259
"NH JACKSONVILLE","2 wk ahead","Bin","percent","6.2","6.3",0.000528653866996968
"NH JACKSONVILLE","2 wk ahead","Bin","percent","7.1","7.2",0.000223402704201502
"NH JACKSONVILLE","2 wk ahead","Bin","percent","9.7","9.8",4.34983135857827e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","7.9","8",0.000122198541992636
"NH JACKSONVILLE","2 wk ahead","Bin","percent","5.6","5.7",0.00111417197876035
"NH JACKSONVILLE","2 wk ahead","Bin","percent","11.9","12",1.74206433016516e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","12","12.1",1.68104493430696e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","5.2","5.3",0.00206619948377026
"NH JACKSONVILLE","2 wk ahead","Bin","percent","0","0.1",0.000219828067664246
"NH JACKSONVILLE","2 wk ahead","Bin","percent","3.7","3.8",0.0967935025880223
"NH JACKSONVILLE","2 wk ahead","Bin","percent","2.5","2.6",0.00667401239066146
"NH JACKSONVILLE","2 wk ahead","Bin","percent","1.5","1.6",0.0010843946650838
"NH JACKSONVILLE","2 wk ahead","Bin","percent","6.4","6.5",0.000427072191738694
"NH JACKSONVILLE","2 wk ahead","Bin","percent","2.2","2.3",0.00346300433841427
"NH JACKSONVILLE","2 wk ahead","Bin","percent","9.6","9.7",4.56826727596503e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","5.1","5.2",0.00246107556128446
"NH JACKSONVILLE","2 wk ahead","Bin","percent","7.8","7.9",0.000130951542893921
"NH JACKSONVILLE","2 wk ahead","Bin","percent","5.4","5.5",0.00149479689484627
"NH JACKSONVILLE","2 wk ahead","Bin","percent","1.4","1.5",0.000946385041255354
"NH JACKSONVILLE","2 wk ahead","Bin","percent","1.9","2",0.00199943507201557
"NH JACKSONVILLE","2 wk ahead","Bin","percent","6.6","6.7",0.000349819530286013
"NH JACKSONVILLE","2 wk ahead","Bin","percent","6.7","6.8",0.000318083632485724
"NH JACKSONVILLE","2 wk ahead","Bin","percent","1","1.1",0.000578646333945617
"NH JACKSONVILLE","2 wk ahead","Bin","percent","9.8","9.9",4.14508572481848e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","9.9","10",3.95297570021887e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","10.6","10.7",2.89125660642021e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","10.4","10.5",3.15123053165731e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","10.7","10.8",2.77193602560586e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","2.4","2.5",0.0052888538955511
"NH JACKSONVILLE","2 wk ahead","Bin","percent","3.4","3.5",0.0931749689660015
"NH JACKSONVILLE","2 wk ahead","Bin","percent","12.1","12.2",1.62284048429503e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","1.8","1.9",0.00169650320285252
"NH JACKSONVILLE","2 wk ahead","Bin","percent","3.6","3.7",0.109640647624759
"NH JACKSONVILLE","2 wk ahead","Bin","percent","6.5","6.6",0.000385894836060286
"NH JACKSONVILLE","2 wk ahead","Bin","percent","6.1","6.2",0.000591596119167231
"NH JACKSONVILLE","2 wk ahead","Bin","percent","3.5","3.6",0.108130825081248
"NH JACKSONVILLE","2 wk ahead","Bin","percent","5.7","5.8",0.000971252007840924
"NH JACKSONVILLE","2 wk ahead","Bin","percent","10.5","10.6",3.01751761223281e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","2.1","2.2",0.00285395933088405
"NH JACKSONVILLE","2 wk ahead","Bin","percent","10.3","10.4",3.29295271041883e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","1.7","1.8",0.00145103826313785
"NH JACKSONVILLE","2 wk ahead","Bin","percent","2.3","2.4",0.00425185284561355
"NH JACKSONVILLE","2 wk ahead","Bin","percent","2","2.1",0.0023772612727769
"NH JACKSONVILLE","2 wk ahead","Bin","percent","6","6.1",0.000664846657368485
"NH JACKSONVILLE","2 wk ahead","Bin","percent","10.2","10.3",3.4432922146626e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","1.6","1.7",0.0012501977624087
"NH JACKSONVILLE","2 wk ahead","Bin","percent","5.8","5.9",0.000851552792443012
"NH JACKSONVILLE","2 wk ahead","Bin","percent","5.9","6",0.000750583115544116
"NH JACKSONVILLE","2 wk ahead","Bin","percent","10.1","10.2",3.60291329210523e-05
"NH JACKSONVILLE","2 wk ahead","Bin","percent","10","10.1",3.77254251472795e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","7.4","7.5",2.22365604000008e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","3.3","3.4",0.00566195875811084
"NH JACKSONVILLE","3 wk ahead","Bin","percent","11.6","11.7",2.14464734456102e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","7.3","7.4",2.42214739611383e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","7.8","7.9",1.61540485342627e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","11.4","11.5",2.31948663072709e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","7.7","7.8",1.74428830240976e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","2.9","3",0.00114979099476098
"NH JACKSONVILLE","3 wk ahead","Bin","percent","3.4","3.5",0.00997729876743961
"NH JACKSONVILLE","3 wk ahead","Bin","percent","11.5","11.6",2.22978389030542e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","2.8","2.9",0.000854809115080142
"NH JACKSONVILLE","3 wk ahead","Bin","percent","11.8","11.9",1.98694672458406e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","3.1","3.2",0.00230585541133064
"NH JACKSONVILLE","3 wk ahead","Bin","percent","12.3","12.4",1.65492242340012e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","3.5","3.6",0.0197537672835405
"NH JACKSONVILLE","3 wk ahead","Bin","percent","12.2","12.3",1.71505075821573e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","11.9","12",1.91387115257724e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","2.7","2.8",0.000652437812067803
"NH JACKSONVILLE","3 wk ahead","Bin","percent","7.9","8",1.49890940589328e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","10.9","11",2.84830432915626e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","7","7.1",3.17976488884603e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","7.5","7.6",2.04626737147192e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","11","11.1",2.73056460041328e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","7.6","7.7",1.88725064500435e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","3.2","3.3",0.00349929849654204
"NH JACKSONVILLE","3 wk ahead","Bin","percent","3","3.1",0.00159660026783755
"NH JACKSONVILLE","3 wk ahead","Bin","percent","7.2","7.3",2.64497389893455e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","12.8","12.9",1.39293577933817e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","9.1","9.2",6.89027296206846e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","4.5","4.6",0.00337205253874885
"NH JACKSONVILLE","3 wk ahead","Bin","percent","11.3","11.4",2.41406582109411e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","12.5","12.6",1.54284131465369e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","2.6","2.7",0.000509086092656453
"NH JACKSONVILLE","3 wk ahead","Bin","percent","10.8","10.9",2.97291103961867e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","7.1","7.2",2.89598059493573e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","0.3","0.4",2.23938023969931e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","11.7","11.8",2.06379012636789e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","4.4","4.5",0.00542315073336353
"NH JACKSONVILLE","3 wk ahead","Bin","percent","0.5","0.6",2.6647949395037e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","12","12.1",1.84433529322324e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","12.7","12.8",1.44065651731575e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","0.8","0.9",3.53067927887383e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","11.2","11.3",2.51385735864849e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","6.9","7",3.50185396396134e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","11.1","11.2",2.61922528954148e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","0.1","0.2",1.89988362282215e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","0.2","0.3",2.06034041346586e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","8","8.1",1.39334896848583e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","1.1","1.2",4.81598398605241e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","8.1","8.2",1.2974703070151e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","4.3","4.4",0.00947883539703281
"NH JACKSONVILLE","3 wk ahead","Bin","percent","0.4","0.5",2.43977207735745e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","0.6","0.7",2.91835088643291e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","8.3","8.4",1.13056176955072e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","12.6","12.7",1.49058209089226e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","3.6","3.7",0.0457704676674376
"NH JACKSONVILLE","3 wk ahead","Bin","percent","12.4","12.5",1.59757214078934e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","0","0.1",1.75566074524454e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","6.8","6.9",3.8689316500438e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","2.5","2.6",0.000404756259436601
"NH JACKSONVILLE","3 wk ahead","Bin","percent","10.7","10.8",3.10489270622723e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","6.3","6.4",6.73946006921467e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","1.2","1.3",5.38157544856062e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","4.2","4.3",0.0185577433209301
"NH JACKSONVILLE","3 wk ahead","Bin","percent","1.4","1.5",6.80852243983467e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","4.1","4.2",0.0423755489622778
"NH JACKSONVILLE","3 wk ahead","Bin","percent","5.7","5.8",0.000155788785382353
"NH JACKSONVILLE","3 wk ahead","Bin","percent","5.8","5.9",0.000133171826362387
"NH JACKSONVILLE","3 wk ahead","Bin","percent","0.9","1",3.90185859671068e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","12.1","12.2",1.77812740349619e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","9.3","9.4",6.16014773874181e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","9.4","9.5",5.83354664884997e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","1","1.1",4.32691513101558e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","5.1","5.2",0.000499092540606443
"NH JACKSONVILLE","3 wk ahead","Bin","percent","5","5.1",0.000638555120989347
"NH JACKSONVILLE","3 wk ahead","Bin","percent","9.5","9.6",5.5296284413547e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","1.3","1.4",6.03925012508188e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","3.7","3.8",0.124916927794459
"NH JACKSONVILLE","3 wk ahead","Bin","percent","4","4.1",0.114525034323046
"NH JACKSONVILLE","3 wk ahead","Bin","percent","8.2","8.3",1.21018863171407e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","10","10.1",4.28891154770423e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","4.6","4.7",0.00223229798284977
"NH JACKSONVILLE","3 wk ahead","Bin","percent","9.2","9.3",6.51158765755814e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","12.9","13",1.34729950052719e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","6.7","6.8",4.2891307899352e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","6.6","6.7",4.77241315664253e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","2.4","2.5",0.000327046854322684
"NH JACKSONVILLE","3 wk ahead","Bin","percent","6.4","6.5",5.98036894639265e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","10.6","10.7",3.2448030672787e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","9.6","9.7",5.24645785722568e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","9.7","9.8",4.9822944160814e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","9.8","9.9",4.7355699262925e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","9.9","10",4.5048689130499e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","3.9","4",0.281882862640148
"NH JACKSONVILLE","3 wk ahead","Bin","percent","10.1","10.2",4.08653872232149e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","4.7","4.8",0.00155128169208099
"NH JACKSONVILLE","3 wk ahead","Bin","percent","2","2.1",0.000157902034822751
"NH JACKSONVILLE","3 wk ahead","Bin","percent","13","100",5.97913174897148e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","4.9","5",0.000834957888129393
"NH JACKSONVILLE","3 wk ahead","Bin","percent","2.3","2.4",0.000267993667589952
"NH JACKSONVILLE","3 wk ahead","Bin","percent","2.1","2.2",0.00018645859388968
"NH JACKSONVILLE","3 wk ahead","Bin","percent","2.2","2.3",0.000222325122804836
"NH JACKSONVILLE","3 wk ahead","Bin","percent","6.2","6.3",7.63254272438503e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","5.2","5.3",0.00039738278450831
"NH JACKSONVILLE","3 wk ahead","Bin","percent","5.3","5.4",0.000321489680242016
"NH JACKSONVILLE","3 wk ahead","Bin","percent","3.8","3.9",0.29532237144071
"NH JACKSONVILLE","3 wk ahead","Bin","percent","5.5","5.6",0.000218995880096258
"NH JACKSONVILLE","3 wk ahead","Bin","percent","5.6","5.7",0.000183823080072975
"NH JACKSONVILLE","3 wk ahead","Bin","percent","8.7","8.8",8.73647577220419e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","8.8","8.9",8.21839368488535e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","8.9","9",7.74047249111055e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","6.5","6.6",5.33106753522657e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","4.8","4.9",0.00112041260196887
"NH JACKSONVILLE","3 wk ahead","Bin","percent","6","6.1",9.95319206700034e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","6.1","6.2",8.69050760402707e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","10.4","10.5",3.55088354056037e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","10.5","10.6",3.39324650665043e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","10.2","10.3",3.89669897292707e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","5.4","5.5",0.000263727172647062
"NH JACKSONVILLE","3 wk ahead","Bin","percent","0.7","0.8",3.20510756947579e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","9","9.1",7.29889546947737e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","1.9","2",0.000134885888312891
"NH JACKSONVILLE","3 wk ahead","Bin","percent","10.3","10.4",3.71843699511423e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","8.5","8.6",9.9109206888512e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","8.6","8.7",9.2990266425561e-06
"NH JACKSONVILLE","3 wk ahead","Bin","percent","1.5","1.6",7.7140831204919e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","1.6","1.7",8.78747305200856e-05
"NH JACKSONVILLE","3 wk ahead","Bin","percent","1.7","1.8",0.00010069404781504
"NH JACKSONVILLE","3 wk ahead","Bin","percent","5.9","6",0.000114725516408442
"NH JACKSONVILLE","3 wk ahead","Bin","percent","1.8","1.9",0.000116130274575097
"NH JACKSONVILLE","3 wk ahead","Bin","percent","8.4","8.5",1.05776876439785e-05
"NH JACKSONVILLE","4 wk ahead","Bin","percent","10.9","11",3.90600902186399e-05
"NH JACKSONVILLE","4 wk ahead","Bin","percent","11","11.1",3.73535033651768e-05
"NH JACKSONVILLE","4 wk ahead","Bin","percent","11.2","11.3",3.42270365043924e-05
"NH JACKSONVILLE","4 wk ahead","Bin","percent","11.3","11.4",3.27939153063317e-05
"NH JACKSONVILLE","4 wk ahead","Bin","percent","2.6","2.7",0.00219881561101115
"NH JACKSONVILLE","4 wk ahead","Bin","percent","3.1","3.2",0.00571847511447047
"NH JACKSONVILLE","4 wk ahead","Bin","percent","11.1","11.2",3.5744788395714e-05
"NH JACKSONVILLE","4 wk ahead","Bin","percent","2.9","3",0.00377608903973649
"NH JACKSONVILLE","4 wk ahead","Bin","percent","3","3.1",0.00461839089140945
"NH JACKSONVILLE","4 wk ahead","Bin","percent","11.7","11.8",2.77983305907082e-05
